Age,Site,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
60-64,C71.1-Frontal lobe,482882,6,1.2e-5,5e-6,2.7000000000000002e-5,3,6.212697926201432e-6,0,0
60-64,C71.2-Temporal lobe,482882,4,8e-6,2e-6,2.1000000000000002e-5,3,6.212697926201432e-6,0,0
60-64,C71.3-Parietal lobe,482882,3,6e-6,1e-6,1.8e-5,1,2.070899308733811e-6,0,0
60-64,C71.4-Occipital lobe,482882,0,0,0,8e-6,0,0,0,0
60-64,"C71.5-Ventricle, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,"C71.6-Cerebellum, NOS",482882,1,2e-6,0,1.2e-5,0,0,0,0
60-64,C71.7-Brain stem,482882,0,0,0,8e-6,0,0,0,0
60-64,C71.8-Overlapping lesion of brain,482882,8,1.7e-5,7e-6,3.2999999999999996e-5,7,1.4496295161136675e-5,0,0
60-64,"C71.9-Brain, NOS",482882,3,6e-6,1e-6,1.8e-5,2,4.141798617467622e-6,0,0
60-64,C72.0-Spinal cord,482882,0,0,0,8e-6,0,0,0,0
60-64,C72.1-Cauda equina,482882,0,0,0,8e-6,0,0,0,0
60-64,C72.2-Olfactory nerve,482882,0,0,0,8e-6,0,0,0,0
60-64,C72.3-Optic nerve,482882,0,0,0,8e-6,0,0,0,0
60-64,C72.4-Acoustic nerve,482882,0,0,0,8e-6,0,0,0,0
60-64,"C72.5-Cranial nerve, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,C72.8-Overlapping lesion of brain & CNS,482882,0,0,0,8e-6,0,0,0,0
60-64,"C72.9-Nervous system, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,C73.9-Thyroid gland,482882,64,1.33e-4,1.02e-4,1.69e-4,13,2.692169101353954e-5,0,0
60-64,C74.0-Cortex of adrenal gland,482882,0,0,0,8e-6,0,0,0,0
60-64,C74.1-Medulla of adrenal gland,482882,0,0,0,8e-6,0,0,0,0
60-64,"C74.9-Adrenal gland, NOS",482882,1,2e-6,0,1.2e-5,1,2.070899308733811e-6,0,0
60-64,C75.0-Parathyroid gland,482882,0,0,0,8e-6,0,0,0,0
60-64,C75.1-Pituitary gland,482882,0,0,0,8e-6,0,0,0,0
60-64,C75.2-Craniopharyngeal duct,482882,0,0,0,8e-6,0,0,0,0
60-64,C75.3-Pineal gland,482882,0,0,0,8e-6,0,0,0,0
60-64,C75.4-Carotid body,482882,0,0,0,8e-6,0,0,0,0
60-64,C75.5-Aortic body & other paraganglia,482882,0,0,0,8e-6,0,0,0,0
60-64,C75.8-Overlapping lesion of endocrine glands,482882,0,0,0,8e-6,NA,NA,NA,NA
60-64,"C75.9-Endocrine gland, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,"C76.0-Head, face or neck, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,"C76.1-Thorax, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,"C76.2-Abdomen, NOS",482882,1,2e-6,0,1.2e-5,0,0,0,0
60-64,"C76.3-Pelvis, NOS",482882,2,4e-6,1e-6,1.5e-5,1,2.070899308733811e-6,0,0
60-64,"C76.4-Upper limb, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,"C76.5-Lower limb, NOS",482882,0,0,0,8e-6,0,0,0,0
60-64,C76.7-Other ill-defined sites,482882,0,0,0,8e-6,0,0,0,0
60-64,C76.8-Overlapping lesion of ill-defined sites,482882,0,0,0,8e-6,0,0,0,0
60-64,"C77.0-Lymph nodes of head, face & neck",482882,8,1.7e-5,7e-6,3.2999999999999996e-5,2,4.141798617467622e-6,0,0
60-64,C77.1-Intrathoracic lymph nodes,482882,3,6e-6,1e-6,1.8e-5,2,4.141798617467622e-6,0,0
60-64,C77.2-Intra-abdominal lymph nodes,482882,7,1.4e-5,6e-6,3e-5,2,4.141798617467622e-6,0,0
60-64,C77.3-Lymph nodes of axilla or arm,482882,7,1.4e-5,6e-6,3e-5,3,6.212697926201432e-6,0,0
60-64,C77.4-Lymph nodes of inguinal region or leg,482882,3,6e-6,1e-6,1.8e-5,1,2.070899308733811e-6,0,0
60-64,C77.5-Pelvic lymph nodes,482882,0,0,0,8e-6,0,0,0,0
60-64,C77.8-Lymph nodes of multiple regions,482882,28,5.8e-5,3.9e-5,8.400000000000001e-5,14,2.899259032227335e-5,0,0
60-64,"C77.9-Lymph node, NOS",482882,20,4.0999999999999994e-5,2.5e-5,6.4e-5,9,1.8638093778604297e-5,0,0
60-64,C80.9-Unknown primary site,482882,118,2.44e-4,2.02e-4,2.93e-4,89,1.8431003847730915e-4,1.1473710554545417e-4,2.2947421109090834e-4
70-74,C00.0-External upper lip,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C00.1-External lower lip,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C00.2-External lip, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C00.3-Mucosa of upper lip,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C00.4-Mucosa of lower lip,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C00.5-Mucosa of lip, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C00.6-Commissure of lip,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C00.8-Overlapping lesion of lip,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C00.9-Lip, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C01.9-Base of tongue, NOS",332818,5,1.5e-5,5e-6,3.5e-5,4,1.201858072580209e-5,0,0
70-74,"C02.0-Dorsal surface of tongue, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C02.1-Border of tongue,332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,"C02.2-Ventral surface of tongue, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C02.3-Anterior 2/3 of tongue, NOS",332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C02.4-Lingual tonsil,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C02.8-Overlapping lesion of tongue,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C02.9-Tongue, NOS",332818,3,9e-6,2e-6,2.6000000000000002e-5,2,6.009290362901045e-6,0,0
70-74,C03.0-Upper gum,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C03.1-Lower gum,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C03.9-Gum, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C04.0-Anterior floor of mouth,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C04.1-Lateral floor of mouth,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C04.8-Overlapping lesion of floor of mouth,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C04.9-Floor of mouth, NOS",332818,4,1.2e-5,3e-6,3.1e-5,3,9.013935544351567e-6,0,0
70-74,C05.0-Hard palate,332818,2,6e-6,1e-6,2.2000000000000003e-5,1,3.0046451814505223e-6,0,0
70-74,"C05.1-Soft palate, NOS",332818,2,6e-6,1e-6,2.2000000000000003e-5,2,6.009290362901045e-6,0,0
70-74,C05.2-Uvula,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C05.8-Overlapping lesion of palate,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,"C05.9-Palate, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C06.0-Cheek mucosa,332818,4,1.2e-5,3e-6,3.1e-5,1,3.0046451814505223e-6,0,0
70-74,C06.1-Vestibule of mouth,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C06.2-Retromolar area,332818,3,9e-6,2e-6,2.6000000000000002e-5,0,0,0,0
70-74,C06.8-Overlapping lesion of other & unspecified mouth,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C06.9-Mouth, NOS",332818,2,6e-6,1e-6,2.2000000000000003e-5,2,6.009290362901045e-6,0,0
70-74,C07.9-Parotid gland,332818,8,2.4e-5,1e-5,4.7000000000000004e-5,6,1.8027871088703135e-5,0,0
70-74,C08.0-Submandibular gland,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C08.1-Sublingual gland,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C08.8-Overlapping lesion of major salivary glands,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C08.9-Major salivary gland, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C09.0-Tonsillar fossa,332818,3,9e-6,2e-6,2.6000000000000002e-5,2,6.009290362901045e-6,0,0
70-74,C09.1-Tonsillar pillar,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C09.8-Overlapping lesion of tonsil,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C09.9-Tonsil, NOS",332818,4,1.2e-5,3e-6,3.1e-5,1,3.0046451814505223e-6,0,0
70-74,C10.0-Vallecula,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C10.1-Anterior surface of epiglottis,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C10.2-Lateral wall of oropharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C10.3-Posterior wall of oropharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C10.4-Branchial cleft,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C10.8-Overlapping lesion of oropharynx,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,"C10.9-Oropharynx, NOS",332818,2,6e-6,1e-6,2.2000000000000003e-5,1,3.0046451814505223e-6,0,0
70-74,C11.0-Superior wall of nasopharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C11.1-Posterior wall of nasopharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C11.2-Lateral wall of nasopharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C11.3-Anterior wall of nasopharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C11.8-Overlapping lesion of nasopharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C11.9-Nasopharynx, NOS",332818,3,9e-6,2e-6,2.6000000000000002e-5,1,3.0046451814505223e-6,0,0
70-74,C12.9-Pyriform sinus,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C13.0-Postcricoid region,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C13.1-Aryepiglottic fold, hypopharyngeal",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C13.2-Posterior wall of hypopharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C13.8-Overlapping lesion of hypopharynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C13.9-Hypopharynx, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C14.0-Pharynx, NOS",332818,6,1.8e-5,7e-6,3.9e-5,4,1.201858072580209e-5,0,0
70-74,C14.2-Waldeyers ring,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C14.8-Overlapping lesion of lip, oral cavity & pharynx",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C15.0-Cervical esophagus,332818,2,6e-6,1e-6,2.2000000000000003e-5,1,3.0046451814505223e-6,0,0
70-74,C15.1-Thoracic esophagus,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C15.2-Abdominal esophagus,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C15.3-Upper third of esophagus,332818,4,1.2e-5,3e-6,3.1e-5,3,9.013935544351567e-6,0,0
70-74,C15.4-Middle third of esophagus,332818,31,9.300000000000001e-5,6.3e-5,1.3199999999999998e-4,24,7.211148435481254e-5,0,1.6647081287670738e-4
70-74,C15.5-Lower third of esophagus,332818,12,3.6e-5,1.8999999999999998e-5,6.3e-5,8,2.403716145160418e-5,0,0
70-74,C15.8-Overlapping lesion of esophagus,332818,2,6e-6,1e-6,2.2000000000000003e-5,2,6.009290362901045e-6,0,0
70-74,"C15.9-Esophagus, NOS",332818,11,3.2999999999999996e-5,1.6e-5,5.9000000000000004e-5,10,3.0046451814505226e-5,0,0
70-74,"C16.0-Cardia, NOS",332818,12,3.6e-5,1.8999999999999998e-5,6.3e-5,10,3.0046451814505226e-5,0,0
70-74,C16.1-Fundus of stomach,332818,5,1.5e-5,5e-6,3.5e-5,3,9.013935544351567e-6,0,0
70-74,C16.2-Body of stomach,332818,13,3.9e-5,2.1000000000000002e-5,6.7e-5,8,2.403716145160418e-5,0,0
70-74,C16.3-Gastric antrum,332818,35,1.05e-4,7.3e-5,1.46e-4,24,7.211148435481254e-5,0,1.6647081287670738e-4
70-74,C16.4-Pylorus,332818,8,2.4e-5,1e-5,4.7000000000000004e-5,5,1.5023225907252613e-5,0,0
70-74,C16.5-Lesser curvature of stomach NOS,332818,13,3.9e-5,2.1000000000000002e-5,6.7e-5,7,2.1032516270153657e-5,0,0
70-74,C16.6-Greater curvature of stomach NOS,332818,10,3e-5,1.4e-5,5.5e-5,5,1.5023225907252613e-5,0,0
70-74,C16.8-Overlapping lesion of stomach,332818,13,3.9e-5,2.1000000000000002e-5,6.7e-5,10,3.0046451814505226e-5,0,0
70-74,"C16.9-Stomach, NOS",332818,36,1.0800000000000001e-4,7.599999999999999e-5,1.5e-4,23,6.910683917336202e-5,0,1.6647081287670738e-4
70-74,C17.0-Duodenum,332818,11,3.2999999999999996e-5,1.6e-5,5.9000000000000004e-5,8,2.403716145160418e-5,0,0
70-74,C17.1-Jejunum,332818,5,1.5e-5,5e-6,3.5e-5,3,9.013935544351567e-6,0,0
70-74,C17.2-Ileum,332818,4,1.2e-5,3e-6,3.1e-5,2,6.009290362901045e-6,0,0
70-74,C17.3-Meckels diverticulum,332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,C17.8-Overlapping lesion of small intestine,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,"C17.9-Small intestine, NOS",332818,11,3.2999999999999996e-5,1.6e-5,5.9000000000000004e-5,6,1.8027871088703135e-5,0,0
70-74,C18.0-Cecum,332818,169,5.08e-4,4.34e-4,5.9e-4,95,2.8544129223779965e-4,1.6647081287670738e-4,3.3294162575341475e-4
70-74,C18.1-Appendix,332818,4,1.2e-5,3e-6,3.1e-5,3,9.013935544351567e-6,0,0
70-74,C18.2-Ascending colon,332818,119,3.58e-4,2.9600000000000004e-4,4.28e-4,64,1.9229729161283343e-4,1.6647081287670738e-4,1.6647081287670738e-4
70-74,C18.3-Hepatic flexure of colon,332818,28,8.400000000000001e-5,5.6e-5,1.22e-4,17,5.1078968084658886e-5,0,0
70-74,C18.4-Transverse colon,332818,53,1.5900000000000002e-4,1.19e-4,2.0800000000000001e-4,34,1.0215793616931777e-4,0,1.6647081287670738e-4
70-74,C18.5-Splenic flexure of colon,332818,24,7.2e-5,4.599999999999999e-5,1.07e-4,12,3.605574217740627e-5,0,0
70-74,C18.6-Descending colon,332818,55,1.65e-4,1.24e-4,2.15e-4,31,9.31440006249662e-5,0,1.6647081287670738e-4
70-74,C18.7-Sigmoid colon,332818,168,5.05e-4,4.31e-4,5.870000000000001e-4,80,2.403716145160418e-4,1.6647081287670738e-4,3.3294162575341475e-4
70-74,C18.8-Overlapping lesion of colon,332818,5,1.5e-5,5e-6,3.5e-5,4,1.201858072580209e-5,0,0
70-74,"C18.9-Colon, NOS",332818,37,1.11e-4,7.8e-5,1.53e-4,27,8.112541989916411e-5,0,1.6647081287670738e-4
70-74,C19.9-Rectosigmoid junction,332818,48,1.44e-4,1.06e-4,1.91e-4,29,8.713471026206516e-5,0,1.6647081287670738e-4
70-74,"C20.9-Rectum, NOS",332818,115,3.46e-4,2.85e-4,4.15e-4,66,1.9830658197573449e-4,1.6647081287670738e-4,3.3294162575341475e-4
70-74,"C21.0-Anus, NOS",332818,5,1.5e-5,5e-6,3.5e-5,1,3.0046451814505223e-6,0,0
70-74,C21.1-Anal canal,332818,3,9e-6,2e-6,2.6000000000000002e-5,2,6.009290362901045e-6,0,0
70-74,C21.2-Cloacogenic zone,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C21.8-Overlapping lesion of rectum, anus, and anal canal",332818,3,9e-6,2e-6,2.6000000000000002e-5,3,9.013935544351567e-6,0,0
70-74,C22.0-Liver,332818,46,1.3800000000000002e-4,1.01e-4,1.8399999999999997e-4,41,1.2319045243947143e-4,1.6647081287670738e-4,1.6647081287670738e-4
70-74,C22.1-Intrahepatic bile duct,332818,7,2.1000000000000002e-5,8e-6,4.2999999999999995e-5,5,1.5023225907252613e-5,0,0
70-74,C23.9-Gallbladder,332818,18,5.4000000000000005e-5,3.2e-5,8.5e-5,14,4.206503254030731e-5,0,0
70-74,C24.0-Extrahepatic bile duct,332818,10,3e-5,1.4e-5,5.5e-5,8,2.403716145160418e-5,0,0
70-74,C24.1-Ampulla of Vater,332818,4,1.2e-5,3e-6,3.1e-5,3,9.013935544351567e-6,0,0
70-74,C24.8-Overlapping lesion of biliary tract,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C24.9-Biliary tract, NOS",332818,3,9e-6,2e-6,2.6000000000000002e-5,3,9.013935544351567e-6,0,0
70-74,C25.0-Head of pancreas,332818,119,3.58e-4,2.9600000000000004e-4,4.28e-4,103,3.0947845368940383e-4,3.3294162575341475e-4,3.3294162575341475e-4
70-74,C25.1-Body of pancreas,332818,15,4.5e-5,2.5e-5,7.400000000000001e-5,13,3.906038735885679e-5,0,0
70-74,C25.2-Tail of pancreas,332818,37,1.11e-4,7.8e-5,1.53e-4,26,7.812077471771358e-5,0,1.6647081287670738e-4
70-74,C25.3-Pancreatic duct,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C25.4-Islets of Langerhans,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C25.7-Other specified parts of pancreas,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C25.8-Overlapping lesion of pancreas,332818,12,3.6e-5,1.8999999999999998e-5,6.3e-5,11,3.305109699595575e-5,0,0
70-74,"C25.9-Pancreas, NOS",332818,50,1.5e-4,1.12e-4,1.9800000000000002e-4,35,1.0516258135076829e-4,0,1.6647081287670738e-4
70-74,"C26.0-Intestinal tract, NOS",332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,C26.8-Overlapping lesion of digestive system,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C26.9-Gastrointestinal tract, NOS",332818,15,4.5e-5,2.5e-5,7.400000000000001e-5,13,3.906038735885679e-5,0,0
70-74,C30.0-Nasal cavity,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C30.1-Middle ear,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C31.0-Maxillary sinus,332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,C31.1-Ethmoid sinus,332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,C31.2-Frontal sinus,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C31.3-Sphenoid sinus,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C31.8-Overlapping lesion of accessory sinuses,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C31.9-Accessory sinus, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C32.0-Glottis,332818,9,2.7000000000000002e-5,1.2e-5,5.1e-5,3,9.013935544351567e-6,0,0
70-74,C32.1-Supraglottis,332818,14,4.2000000000000004e-5,2.2999999999999997e-5,7.099999999999999e-5,10,3.0046451814505226e-5,0,0
70-74,C32.2-Subglottis,332818,2,6e-6,1e-6,2.2000000000000003e-5,2,6.009290362901045e-6,0,0
70-74,C32.3-Laryngeal cartilage,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C32.8-Overlapping lesion of larynx,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C32.9-Larynx, NOS",332818,4,1.2e-5,3e-6,3.1e-5,3,9.013935544351567e-6,0,0
70-74,C33.9-Trachea,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C34.0-Main bronchus,332818,38,1.14e-4,8.099999999999999e-5,1.57e-4,29,8.713471026206516e-5,0,1.6647081287670738e-4
70-74,"C34.1-Upper lobe, lung",332818,432,0.0012980000000000001,0.001178,0.001426,348,0.001045616523144782,9.988248772602444e-4,0.0011652956901369517
70-74,"C34.2-Middle lobe, lung",332818,42,1.26e-4,9.1e-5,1.71e-4,30,9.013935544351567e-5,0,1.6647081287670738e-4
70-74,"C34.3-Lower lobe, lung",332818,192,5.77e-4,4.98e-4,6.65e-4,157,4.7172929348773205e-4,3.3294162575341475e-4,4.994124386301222e-4
70-74,C34.8-Overlapping lesion of lung,332818,6,1.8e-5,7e-6,3.9e-5,6,1.8027871088703135e-5,0,0
70-74,"C34.9-Lung, NOS",332818,161,4.84e-4,4.1200000000000004e-4,5.65e-4,131,3.9360851877001847e-4,3.3294162575341475e-4,4.994124386301222e-4
70-74,C37.9-Thymus,332818,4,1.2e-5,3e-6,3.1e-5,1,3.0046451814505223e-6,0,0
70-74,C38.0-Heart,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C38.1-Anterior mediastinum,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C38.2-Posterior mediastinum,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C38.3-Mediastinum, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C38.4-Pleura, NOS",332818,5,1.5e-5,5e-6,3.5e-5,4,1.201858072580209e-5,0,0
70-74,"C38.8-Overlapping lesion of heart, mediastinum and pleura",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C39.0-Upper respiratory tract, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C39.8-Overlapping lesion of respiratory system,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C39.9-Ill-defined sites within respiratory system,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C40.0-Long bones: upper limb, scapula, and associated joints",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C40.1-Short bones of upper limb and associated joints,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C40.2-Long bones of lower limb and associated joints,332818,2,6e-6,1e-6,2.2000000000000003e-5,0,0,0,0
70-74,C40.3-Short bones of lower limb and associated joints,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C40.8-Overlap of bones, joints, and art. cartilage of limbs",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C40.9-Bone of limb, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C41.0-Bones of skull and face and associated joints,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C41.1-Mandible,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C41.2-Vertebral column,332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,"C41.3-Rib, sternum, clavicle and associated joints",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C41.4-Pelvic bones, sacrum, coccyx and associated joints",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C41.8-Overlap bones, joints, and art. cartilage",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C41.9-Bone, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C42.0-Blood,332818,1,3e-6,0,1.7e-5,1,3.0046451814505223e-6,0,0
70-74,C42.1-Bone marrow,332818,267,8.02e-4,7.090000000000001e-4,9.040000000000001e-4,200,6.009290362901045e-4,4.994124386301222e-4,6.658832515068295e-4
70-74,C42.2-Spleen,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C42.3-Reticuloendothelial system, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C42.4-Hematopoietic system, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C44.0-Skin of lip, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C44.1-Eyelid,332818,2,6e-6,1e-6,2.2000000000000003e-5,2,6.009290362901045e-6,0,0
70-74,C44.2-External ear,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C44.3-Skin other/unspec parts of face,332818,4,1.2e-5,3e-6,3.1e-5,4,1.201858072580209e-5,0,0
70-74,C44.4-Skin of scalp and neck,332818,2,6e-6,1e-6,2.2000000000000003e-5,0,0,0,0
70-74,C44.5-Skin of trunk,332818,7,2.1000000000000002e-5,8e-6,4.2999999999999995e-5,4,1.201858072580209e-5,0,0
70-74,C44.6-Skin of upper limb and shoulder,332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,C44.7-Skin of lower limb and hip,332818,8,2.4e-5,1e-5,4.7000000000000004e-5,4,1.201858072580209e-5,0,0
70-74,C44.8-Overlapping lesion of skin,332818,1,3e-6,0,1.7e-5,0,0,0,0
70-74,"C44.9-Skin, NOS",332818,4,1.2e-5,3e-6,3.1e-5,1,3.0046451814505223e-6,0,0
70-74,"C47.0-Periph nerves & autonomic nerv sys: head, face, neck",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C47.1-Periph nerves & autonomic nerv sys: upr limb, shoulder",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C47.2-Periph nerves & autonomic nerv sys: lower limb, hip",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C47.3-Periph nerves & autonomic nerv sys: thorax,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C47.4-Periph nerves & autonomic nerv sys: abdomen,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C47.5-Periph nerves & autonomic nerv sys: pelvis,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C47.6-Periph nerves & autonomic nerv sys: trunk, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C47.8-Overlap of peripheral nerves and autonomic nerv sys,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C47.9-Autonomic nervous system, NOS",332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,C48.0-Retroperitoneum,332818,7,2.1000000000000002e-5,8e-6,4.2999999999999995e-5,4,1.201858072580209e-5,0,0
70-74,C48.1-Specified parts of peritoneum,332818,2,6e-6,1e-6,2.2000000000000003e-5,1,3.0046451814505223e-6,0,0
70-74,"C48.2-Peritoneum, NOS",332818,6,1.8e-5,7e-6,3.9e-5,6,1.8027871088703135e-5,0,0
70-74,C48.8-Overlapping lesion of retroperitoneum & peritoneum,332818,0,0,0,1.1000000000000001e-5,0,0,0,0
70-74,"C49.0-Conn, subcutaneous, other soft tis: head, face, neck",332818,4,1.2e-5,3e-6,3.1e-5,2,6.009290362901045e-6,0,0
70-74,"C49.1-Conn, subcutaneous, other soft tis: upr limb, shoulder",332818,5,1.5e-5,5e-6,3.5e-5,2,6.009290362901045e-6,0,0
70-74,"C49.2-Conn, subcutaneous, other soft tis: lower limb, hip",332818,11,3.2999999999999996e-5,1.6e-5,5.9000000000000004e-5,5,1.5023225907252613e-5,0,0
